latitude,longitude,time,id
-6.1498983,106.816686,2024-11-25 09:41:17.899000+07:00,loc_2068
-6.1498049,106.8170182,2024-11-25 09:42:40.100000+07:00,loc_2890
-6.1498857,106.8171012,2024-11-25 09:42:42.299000+07:00,loc_2912
-6.1498998,106.8172701,2024-11-25 09:42:44.700000+07:00,loc_2936
-6.1498962,106.8173048,2024-11-25 09:42:45.100000+07:00,loc_2940
-6.1498829,106.8174049,2024-11-25 09:42:46.200000+07:00,loc_2951
-6.1498684,106.817503,2024-11-25 09:42:47.299000+07:00,loc_2962
-6.1498514,106.8176054,2024-11-25 09:42:48.500000+07:00,loc_2974
-6.1498294,106.8177037,2024-11-25 09:42:49.700000+07:00,loc_2986
-6.1498025,106.8178024,2024-11-25 09:42:50.899000+07:00,loc_2998
-6.1497984,106.816667,2024-11-25 09:41:19.200000+07:00,loc_2081
-6.1497026,106.8169887,2024-11-25 09:42:38.299000+07:00,loc_2872
-6.1497512,106.8170003,2024-11-25 09:42:39.100000+07:00,loc_2880
-6.1497985,106.8178192,2024-11-25 09:42:51.100000+07:00,loc_3000
-6.149775,106.8179038,2024-11-25 09:42:52.100000+07:00,loc_3010
-6.149746,106.8180016,2024-11-25 09:42:53.200000+07:00,loc_3021
-6.1497213,106.8181025,2024-11-25 09:42:54.299000+07:00,loc_3032
-6.1497052,106.818202,2024-11-25 09:42:55.399000+07:00,loc_3043
-6.1496982,106.8166493,2024-11-25 09:41:20.399000+07:00,loc_2093
-6.1496033,106.8169563,2024-11-25 09:42:36.700000+07:00,loc_2856
-6.1496998,106.8182575,2024-11-25 09:42:56+07:00,loc_3049
-6.1496966,106.8183044,2024-11-25 09:42:56.500000+07:00,loc_3054
-6.1496892,106.818409,2024-11-25 09:42:57.600000+07:00,loc_3065
-6.1496813,106.8185086,2024-11-25 09:42:58.600000+07:00,loc_3075
-6.1496737,106.8186014,2024-11-25 09:42:59.500000+07:00,loc_3084
-6.1496626,106.8187067,2024-11-25 09:43:00.500000+07:00,loc_3094
-6.1496507,106.8188034,2024-11-25 09:43:01.399000+07:00,loc_3103
-6.1496366,106.8189087,2024-11-25 09:43:02.399000+07:00,loc_3113
-6.1496227,106.8190081,2024-11-25 09:43:03.399000+07:00,loc_3123
-6.14961,106.8191017,2024-11-25 09:43:04.399000+07:00,loc_3133
-6.1495922,106.8166283,2024-11-25 09:41:21.600000+07:00,loc_2105
-6.1495062,106.8169286,2024-11-25 09:42:35.299000+07:00,loc_2842
-6.1495992,106.8191905,2024-11-25 09:43:05.399000+07:00,loc_3143
-6.1495972,106.8192082,2024-11-25 09:43:05.600000+07:00,loc_3145
-6.149588,106.8193044,2024-11-25 09:43:06.700000+07:00,loc_3156
-6.1495791,106.8194025,2024-11-25 09:43:07.799000+07:00,loc_3167
-6.1495649,106.8195048,2024-11-25 09:43:08.899000+07:00,loc_3178
-6.149548,106.8196018,2024-11-25 09:43:09.899000+07:00,loc_3188
-6.1495279,106.8197053,2024-11-25 09:43:10.899000+07:00,loc_3198
-6.1495097,106.8198018,2024-11-25 09:43:11.799000+07:00,loc_3207
-6.1494325,106.816599,2024-11-25 09:41:23.399000+07:00,loc_2123
-6.1494939,106.8166097,2024-11-25 09:41:22.700000+07:00,loc_2116
-6.1494071,106.8169015,2024-11-25 09:42:34+07:00,loc_2829
-6.1494984,106.819868,2024-11-25 09:43:12.399000+07:00,loc_3213
-6.1494928,106.819901,2024-11-25 09:43:12.700000+07:00,loc_3216
-6.1494783,106.8200028,2024-11-25 09:43:13.600000+07:00,loc_3225
-6.1494673,106.8201057,2024-11-25 09:43:14.500000+07:00,loc_3234
-6.1494574,106.8202088,2024-11-25 09:43:15.399000+07:00,loc_3243
-6.1494453,106.8203076,2024-11-25 09:43:16.299000+07:00,loc_3252
-6.1494297,106.8204062,2024-11-25 09:43:17.200000+07:00,loc_3261
-6.1494127,106.8205052,2024-11-25 09:43:18.100000+07:00,loc_3270
-6.1493991,106.8165931,2024-11-25 09:41:23.799000+07:00,loc_2127
-6.1493036,106.816869,2024-11-25 09:42:32.700000+07:00,loc_2816
-6.1493992,106.8205837,2024-11-25 09:43:18.799000+07:00,loc_3277
-6.1493954,106.8206063,2024-11-25 09:43:19+07:00,loc_3279
-6.149378,106.8207104,2024-11-25 09:43:19.899000+07:00,loc_3288
-6.1493617,106.8208048,2024-11-25 09:43:20.700000+07:00,loc_3296
-6.1493446,106.8209007,2024-11-25 09:43:21.500000+07:00,loc_3304
-6.1493258,106.8210106,2024-11-25 09:43:22.399000+07:00,loc_3313
-6.1493103,106.8211091,2024-11-25 09:43:23.200000+07:00,loc_3321
-6.1492919,106.8165744,2024-11-25 09:41:25.100000+07:00,loc_2140
-6.1492042,106.8168406,2024-11-25 09:42:31.500000+07:00,loc_2804
-6.1492995,106.8211838,2024-11-25 09:43:23.799000+07:00,loc_3327
