latitude,longitude,time,id
-6.1504787,106.8168315,2024-11-25 09:41:06+07:00,loc_1949
-6.1504777,106.8168307,2024-11-25 09:41:06.100000+07:00,loc_1950
-6.1504764,106.81683,2024-11-25 09:41:06.200000+07:00,loc_1951
-6.1504751,106.8168297,2024-11-25 09:41:06.299000+07:00,loc_1952
-6.1504737,106.8168291,2024-11-25 09:41:06.399000+07:00,loc_1953
-6.1504725,106.8168281,2024-11-25 09:41:06.500000+07:00,loc_1954
-6.1504708,106.8168277,2024-11-25 09:41:06.600000+07:00,loc_1955
-6.1504693,106.8168264,2024-11-25 09:41:06.700000+07:00,loc_1956
-6.1504675,106.8168254,2024-11-25 09:41:06.799000+07:00,loc_1957
-6.1504655,106.8168243,2024-11-25 09:41:06.899000+07:00,loc_1958
-6.1504634,106.8168232,2024-11-25 09:41:07+07:00,loc_1959
-6.1504618,106.8168224,2024-11-25 09:41:07.100000+07:00,loc_1960
-6.1504592,106.816821,2024-11-25 09:41:07.200000+07:00,loc_1961
-6.1504573,106.81682,2024-11-25 09:41:07.299000+07:00,loc_1962
-6.1504547,106.8168189,2024-11-25 09:41:07.399000+07:00,loc_1963
-6.1504525,106.8168177,2024-11-25 09:41:07.500000+07:00,loc_1964
-6.1504497,106.8168162,2024-11-25 09:41:07.600000+07:00,loc_1965
-6.1504474,106.8168154,2024-11-25 09:41:07.700000+07:00,loc_1966
-6.1504446,106.8168139,2024-11-25 09:41:07.799000+07:00,loc_1967
-6.1504418,106.8168126,2024-11-25 09:41:07.899000+07:00,loc_1968
-6.1504393,106.8168114,2024-11-25 09:41:08+07:00,loc_1969
-6.1504356,106.8168105,2024-11-25 09:41:08.100000+07:00,loc_1970
-6.1504328,106.8168094,2024-11-25 09:41:08.200000+07:00,loc_1971
-6.1504297,106.8168083,2024-11-25 09:41:08.299000+07:00,loc_1972
-6.1504268,106.8168073,2024-11-25 09:41:08.399000+07:00,loc_1973
-6.1504236,106.8168062,2024-11-25 09:41:08.500000+07:00,loc_1974
-6.1504204,106.8168049,2024-11-25 09:41:08.600000+07:00,loc_1975
-6.1504172,106.8168041,2024-11-25 09:41:08.700000+07:00,loc_1976
-6.1504142,106.816803,2024-11-25 09:41:08.799000+07:00,loc_1977
-6.1504108,106.8168018,2024-11-25 09:41:08.899000+07:00,loc_1978
-6.1504076,106.8168008,2024-11-25 09:41:09+07:00,loc_1979
-6.1504042,106.8168001,2024-11-25 09:41:09.100000+07:00,loc_1980
-6.1504009,106.8167992,2024-11-25 09:41:09.200000+07:00,loc_1981
-6.1503979,106.8167982,2024-11-25 09:41:09.299000+07:00,loc_1982
-6.1503945,106.8167974,2024-11-25 09:41:09.399000+07:00,loc_1983
-6.1503911,106.8167961,2024-11-25 09:41:09.500000+07:00,loc_1984
-6.150388,106.8167953,2024-11-25 09:41:09.600000+07:00,loc_1985
-6.1503846,106.8167942,2024-11-25 09:41:09.700000+07:00,loc_1986
-6.1503811,106.8167932,2024-11-25 09:41:09.799000+07:00,loc_1987
-6.1503779,106.8167919,2024-11-25 09:41:09.899000+07:00,loc_1988
-6.1503744,106.8167908,2024-11-25 09:41:10+07:00,loc_1989
-6.1503711,106.8167896,2024-11-25 09:41:10.100000+07:00,loc_1990
-6.1503673,106.8167884,2024-11-25 09:41:10.200000+07:00,loc_1991
-6.1503639,106.8167869,2024-11-25 09:41:10.299000+07:00,loc_1992
-6.1503602,106.8167854,2024-11-25 09:41:10.399000+07:00,loc_1993
-6.1503566,106.8167845,2024-11-25 09:41:10.500000+07:00,loc_1994
-6.1503529,106.8167825,2024-11-25 09:41:10.600000+07:00,loc_1995
-6.1503487,106.8167815,2024-11-25 09:41:10.700000+07:00,loc_1996
-6.1503453,106.8167793,2024-11-25 09:41:10.799000+07:00,loc_1997
-6.1503411,106.8167781,2024-11-25 09:41:10.899000+07:00,loc_1998
-6.1503373,106.8167761,2024-11-25 09:41:11+07:00,loc_1999
-6.1503332,106.8167744,2024-11-25 09:41:11.100000+07:00,loc_2000
-6.1503295,106.8167728,2024-11-25 09:41:11.200000+07:00,loc_2001
-6.1503252,106.816771,2024-11-25 09:41:11.299000+07:00,loc_2002
-6.1503207,106.8167696,2024-11-25 09:41:11.399000+07:00,loc_2003
-6.1503165,106.8167679,2024-11-25 09:41:11.500000+07:00,loc_2004
-6.1503119,106.8167663,2024-11-25 09:41:11.600000+07:00,loc_2005
-6.1503074,106.8167647,2024-11-25 09:41:11.700000+07:00,loc_2006
-6.1503023,106.8167637,2024-11-25 09:41:11.799000+07:00,loc_2007
-6.1502976,106.8167622,2024-11-25 09:41:11.899000+07:00,loc_2008
-6.150293,106.8167607,2024-11-25 09:41:12+07:00,loc_2009
-6.1502882,106.816759,2024-11-25 09:41:12.100000+07:00,loc_2010
-6.1502831,106.8167578,2024-11-25 09:41:12.200000+07:00,loc_2011
-6.1502783,106.8167566,2024-11-25 09:41:12.299000+07:00,loc_2012
-6.1502731,106.8167553,2024-11-25 09:41:12.399000+07:00,loc_2013
-6.1502682,106.816754,2024-11-25 09:41:12.500000+07:00,loc_2014
-6.1502631,106.8167528,2024-11-25 09:41:12.600000+07:00,loc_2015
-6.1502582,106.8167514,2024-11-25 09:41:12.700000+07:00,loc_2016
-6.1502529,106.81675,2024-11-25 09:41:12.799000+07:00,loc_2017
-6.1502476,106.8167487,2024-11-25 09:41:12.899000+07:00,loc_2018
-6.1502421,106.8167472,2024-11-25 09:41:13+07:00,loc_2019
-6.1502366,106.816746,2024-11-25 09:41:13.100000+07:00,loc_2020
-6.1502309,106.8167445,2024-11-25 09:41:13.200000+07:00,loc_2021
-6.1502252,106.8167431,2024-11-25 09:41:13.299000+07:00,loc_2022
-6.1502193,106.8167419,2024-11-25 09:41:13.399000+07:00,loc_2023
-6.1502134,106.8167404,2024-11-25 09:41:13.500000+07:00,loc_2024
-6.1502072,106.8167391,2024-11-25 09:41:13.600000+07:00,loc_2025
-6.1502011,106.8167378,2024-11-25 09:41:13.700000+07:00,loc_2026
-6.1501949,106.816736,2024-11-25 09:41:13.799000+07:00,loc_2027
-6.1501884,106.8167348,2024-11-25 09:41:13.899000+07:00,loc_2028
-6.1501819,106.8167333,2024-11-25 09:41:14+07:00,loc_2029
-6.1501752,106.8167318,2024-11-25 09:41:14.100000+07:00,loc_2030
-6.1501684,106.8167302,2024-11-25 09:41:14.200000+07:00,loc_2031
-6.1501617,106.816729,2024-11-25 09:41:14.299000+07:00,loc_2032
-6.1501546,106.8167276,2024-11-25 09:41:14.399000+07:00,loc_2033
-6.1501475,106.8167262,2024-11-25 09:41:14.500000+07:00,loc_2034
-6.1501404,106.8167251,2024-11-25 09:41:14.600000+07:00,loc_2035
-6.1501334,106.8167238,2024-11-25 09:41:14.700000+07:00,loc_2036
-6.1501264,106.8167226,2024-11-25 09:41:14.799000+07:00,loc_2037
-6.1501192,106.8167214,2024-11-25 09:41:14.899000+07:00,loc_2038
-6.1501123,106.8167203,2024-11-25 09:41:15+07:00,loc_2039
-6.1501044,106.8167192,2024-11-25 09:41:15.100000+07:00,loc_2040
-6.1500969,106.8167183,2024-11-25 09:41:15.200000+07:00,loc_2041
-6.1500889,106.8167173,2024-11-25 09:41:15.299000+07:00,loc_2042
-6.1500814,106.8167162,2024-11-25 09:41:15.399000+07:00,loc_2043
-6.1500741,106.8167152,2024-11-25 09:41:15.500000+07:00,loc_2044
-6.1500668,106.8167139,2024-11-25 09:41:15.600000+07:00,loc_2045
-6.1500594,106.816713,2024-11-25 09:41:15.700000+07:00,loc_2046
-6.1500521,106.816712,2024-11-25 09:41:15.799000+07:00,loc_2047
-6.150045,106.8167108,2024-11-25 09:41:15.899000+07:00,loc_2048
-6.1500372,106.8167098,2024-11-25 09:41:16+07:00,loc_2049
-6.1500301,106.8167086,2024-11-25 09:41:16.100000+07:00,loc_2050
-6.1500228,106.8167073,2024-11-25 09:41:16.200000+07:00,loc_2051
-6.1500154,106.8167063,2024-11-25 09:41:16.299000+07:00,loc_2052
-6.1500082,106.8167049,2024-11-25 09:41:16.399000+07:00,loc_2053
-6.1500007,106.8167039,2024-11-25 09:41:16.500000+07:00,loc_2054
-6.1499935,106.8167023,2024-11-25 09:41:16.600000+07:00,loc_2055
-6.1499861,106.8167014,2024-11-25 09:41:16.700000+07:00,loc_2056
-6.149979,106.8167,2024-11-25 09:41:16.799000+07:00,loc_2057
-6.1499714,106.8166989,2024-11-25 09:41:16.899000+07:00,loc_2058
-6.1499642,106.8166974,2024-11-25 09:41:17+07:00,loc_2059
-6.1499569,106.816696,2024-11-25 09:41:17.100000+07:00,loc_2060
-6.1499491,106.816695,2024-11-25 09:41:17.200000+07:00,loc_2061
-6.1499419,106.8166938,2024-11-25 09:41:17.299000+07:00,loc_2062
-6.1499345,106.8166925,2024-11-25 09:41:17.399000+07:00,loc_2063
-6.1499274,106.8166912,2024-11-25 09:41:17.500000+07:00,loc_2064
-6.1499201,106.81669,2024-11-25 09:41:17.600000+07:00,loc_2065
-6.1499128,106.8166886,2024-11-25 09:41:17.700000+07:00,loc_2066
-6.1499058,106.8166875,2024-11-25 09:41:17.799000+07:00,loc_2067
-6.1498983,106.816686,2024-11-25 09:41:17.899000+07:00,loc_2068
-6.1498907,106.8166842,2024-11-25 09:41:18+07:00,loc_2069
-6.1498834,106.816683,2024-11-25 09:41:18.100000+07:00,loc_2070
-6.1498759,106.8166814,2024-11-25 09:41:18.200000+07:00,loc_2071
-6.1498682,106.8166801,2024-11-25 09:41:18.299000+07:00,loc_2072
-6.149861,106.8166787,2024-11-25 09:41:18.399000+07:00,loc_2073
-6.1498531,106.8166772,2024-11-25 09:41:18.500000+07:00,loc_2074
-6.1498455,106.816676,2024-11-25 09:41:18.600000+07:00,loc_2075
-6.1498378,106.8166743,2024-11-25 09:41:18.700000+07:00,loc_2076
-6.1498304,106.8166729,2024-11-25 09:41:18.799000+07:00,loc_2077
-6.1498224,106.8166712,2024-11-25 09:41:18.899000+07:00,loc_2078
-6.1498145,106.8166698,2024-11-25 09:41:19+07:00,loc_2079
-6.1498066,106.8166678,2024-11-25 09:41:19.100000+07:00,loc_2080
-6.1497984,106.816667,2024-11-25 09:41:19.200000+07:00,loc_2081
-6.1497905,106.8166652,2024-11-25 09:41:19.299000+07:00,loc_2082
-6.1497822,106.816664,2024-11-25 09:41:19.399000+07:00,loc_2083
-6.1497739,106.8166626,2024-11-25 09:41:19.500000+07:00,loc_2084
-6.1497655,106.8166613,2024-11-25 09:41:19.600000+07:00,loc_2085
-6.1497573,106.8166599,2024-11-25 09:41:19.700000+07:00,loc_2086
-6.1497491,106.8166582,2024-11-25 09:41:19.799000+07:00,loc_2087
-6.1497408,106.8166569,2024-11-25 09:41:19.899000+07:00,loc_2088
-6.1497323,106.8166556,2024-11-25 09:41:20+07:00,loc_2089
-6.1497241,106.816654,2024-11-25 09:41:20.100000+07:00,loc_2090
-6.1497155,106.8166523,2024-11-25 09:41:20.200000+07:00,loc_2091
-6.1497067,106.8166508,2024-11-25 09:41:20.299000+07:00,loc_2092
-6.1496982,106.8166493,2024-11-25 09:41:20.399000+07:00,loc_2093
-6.1496895,106.8166475,2024-11-25 09:41:20.500000+07:00,loc_2094
-6.1496806,106.8166461,2024-11-25 09:41:20.600000+07:00,loc_2095
-6.1496719,106.8166443,2024-11-25 09:41:20.700000+07:00,loc_2096
-6.149663,106.8166424,2024-11-25 09:41:20.799000+07:00,loc_2097
-6.1496544,106.8166407,2024-11-25 09:41:20.899000+07:00,loc_2098
-6.1496456,106.8166387,2024-11-25 09:41:21+07:00,loc_2099
-6.1496367,106.8166372,2024-11-25 09:41:21.100000+07:00,loc_2100
-6.149628,106.8166353,2024-11-25 09:41:21.200000+07:00,loc_2101
-6.1496191,106.8166337,2024-11-25 09:41:21.299000+07:00,loc_2102
-6.1496102,106.8166318,2024-11-25 09:41:21.399000+07:00,loc_2103
-6.1496013,106.8166302,2024-11-25 09:41:21.500000+07:00,loc_2104
-6.1495922,106.8166283,2024-11-25 09:41:21.600000+07:00,loc_2105
-6.1495833,106.8166265,2024-11-25 09:41:21.700000+07:00,loc_2106
-6.1495741,106.8166247,2024-11-25 09:41:21.799000+07:00,loc_2107
-6.149565,106.816623,2024-11-25 09:41:21.899000+07:00,loc_2108
-6.1495561,106.816621,2024-11-25 09:41:22+07:00,loc_2109
-6.149547,106.8166194,2024-11-25 09:41:22.100000+07:00,loc_2110
-6.1495381,106.8166173,2024-11-25 09:41:22.200000+07:00,loc_2111
-6.1495292,106.8166162,2024-11-25 09:41:22.299000+07:00,loc_2112
-6.1495204,106.8166144,2024-11-25 09:41:22.399000+07:00,loc_2113
-6.1495115,106.8166128,2024-11-25 09:41:22.500000+07:00,loc_2114
-6.1495026,106.8166114,2024-11-25 09:41:22.600000+07:00,loc_2115
-6.1494939,106.8166097,2024-11-25 09:41:22.700000+07:00,loc_2116
-6.1494847,106.816608,2024-11-25 09:41:22.799000+07:00,loc_2117
-6.1494763,106.8166066,2024-11-25 09:41:22.899000+07:00,loc_2118
-6.1494673,106.8166051,2024-11-25 09:41:23+07:00,loc_2119
-6.1494586,106.8166036,2024-11-25 09:41:23.100000+07:00,loc_2120
-6.1494499,106.816602,2024-11-25 09:41:23.200000+07:00,loc_2121
-6.1494412,106.8166004,2024-11-25 09:41:23.299000+07:00,loc_2122
-6.1494325,106.816599,2024-11-25 09:41:23.399000+07:00,loc_2123
-6.1494242,106.8165973,2024-11-25 09:41:23.500000+07:00,loc_2124
-6.1494158,106.816596,2024-11-25 09:41:23.600000+07:00,loc_2125
-6.1494073,106.8165944,2024-11-25 09:41:23.700000+07:00,loc_2126
-6.1493991,106.8165931,2024-11-25 09:41:23.799000+07:00,loc_2127
-6.1493907,106.8165916,2024-11-25 09:41:23.899000+07:00,loc_2128
-6.1493825,106.8165902,2024-11-25 09:41:24+07:00,loc_2129
-6.1493742,106.8165888,2024-11-25 09:41:24.100000+07:00,loc_2130
-6.1493659,106.8165875,2024-11-25 09:41:24.200000+07:00,loc_2131
-6.1493576,106.8165859,2024-11-25 09:41:24.299000+07:00,loc_2132
-6.1493495,106.8165845,2024-11-25 09:41:24.399000+07:00,loc_2133
-6.1493412,106.8165831,2024-11-25 09:41:24.500000+07:00,loc_2134
-6.1493331,106.8165816,2024-11-25 09:41:24.600000+07:00,loc_2135
-6.1493248,106.8165802,2024-11-25 09:41:24.700000+07:00,loc_2136
-6.1493167,106.8165786,2024-11-25 09:41:24.799000+07:00,loc_2137
-6.1493083,106.8165772,2024-11-25 09:41:24.899000+07:00,loc_2138
-6.1493002,106.8165759,2024-11-25 09:41:25+07:00,loc_2139
-6.1492919,106.8165744,2024-11-25 09:41:25.100000+07:00,loc_2140
-6.1492837,106.8165729,2024-11-25 09:41:25.200000+07:00,loc_2141
-6.1492752,106.8165713,2024-11-25 09:41:25.299000+07:00,loc_2142
-6.1492668,106.8165698,2024-11-25 09:41:25.399000+07:00,loc_2143
-6.1492584,106.8165682,2024-11-25 09:41:25.500000+07:00,loc_2144
-6.1492499,106.8165665,2024-11-25 09:41:25.600000+07:00,loc_2145
-6.1492415,106.8165648,2024-11-25 09:41:25.700000+07:00,loc_2146
-6.1492333,106.8165632,2024-11-25 09:41:25.799000+07:00,loc_2147
-6.149225,106.8165614,2024-11-25 09:41:25.899000+07:00,loc_2148
-6.1492168,106.8165597,2024-11-25 09:41:26+07:00,loc_2149
-6.1492086,106.8165579,2024-11-25 09:41:26.100000+07:00,loc_2150
-6.1492002,106.8165562,2024-11-25 09:41:26.200000+07:00,loc_2151
-6.149192,106.8165544,2024-11-25 09:41:26.299000+07:00,loc_2152
-6.1491836,106.8165526,2024-11-25 09:41:26.399000+07:00,loc_2153
-6.1491752,106.8165509,2024-11-25 09:41:26.500000+07:00,loc_2154
-6.1491667,106.8165491,2024-11-25 09:41:26.600000+07:00,loc_2155
-6.1491582,106.8165472,2024-11-25 09:41:26.700000+07:00,loc_2156
-6.1491498,106.8165453,2024-11-25 09:41:26.799000+07:00,loc_2157
-6.1491414,106.8165433,2024-11-25 09:41:26.899000+07:00,loc_2158
-6.1491331,106.8165412,2024-11-25 09:41:27+07:00,loc_2159
-6.1491244,106.8165392,2024-11-25 09:41:27.100000+07:00,loc_2160
-6.1491159,106.8165372,2024-11-25 09:41:27.200000+07:00,loc_2161
-6.1491075,106.8165352,2024-11-25 09:41:27.299000+07:00,loc_2162
-6.1490988,106.8165332,2024-11-25 09:41:27.399000+07:00,loc_2163
-6.1490901,106.816531,2024-11-25 09:41:27.500000+07:00,loc_2164
-6.1490815,106.8165289,2024-11-25 09:41:27.600000+07:00,loc_2165
-6.1490728,106.8165267,2024-11-25 09:41:27.700000+07:00,loc_2166
-6.149064,106.8165244,2024-11-25 09:41:27.799000+07:00,loc_2167
-6.1490552,106.8165223,2024-11-25 09:41:27.899000+07:00,loc_2168
-6.1490463,106.81652,2024-11-25 09:41:28+07:00,loc_2169
-6.1490374,106.8165177,2024-11-25 09:41:28.100000+07:00,loc_2170
-6.1490284,106.8165153,2024-11-25 09:41:28.200000+07:00,loc_2171
-6.1490196,106.8165131,2024-11-25 09:41:28.299000+07:00,loc_2172
-6.1490107,106.8165108,2024-11-25 09:41:28.399000+07:00,loc_2173
-6.149002,106.8165087,2024-11-25 09:41:28.500000+07:00,loc_2174
-6.1489935,106.8165066,2024-11-25 09:41:28.600000+07:00,loc_2175
-6.1489848,106.8165044,2024-11-25 09:41:28.700000+07:00,loc_2176
-6.1489763,106.8165024,2024-11-25 09:41:28.799000+07:00,loc_2177
-6.1489677,106.8165002,2024-11-25 09:41:28.899000+07:00,loc_2178
-6.1489592,106.8164978,2024-11-25 09:41:29+07:00,loc_2179
-6.1489507,106.816496,2024-11-25 09:41:29.100000+07:00,loc_2180
-6.1489422,106.8164937,2024-11-25 09:41:29.200000+07:00,loc_2181
-6.1489337,106.8164915,2024-11-25 09:41:29.299000+07:00,loc_2182
-6.1489252,106.8164895,2024-11-25 09:41:29.399000+07:00,loc_2183
-6.1489166,106.8164873,2024-11-25 09:41:29.500000+07:00,loc_2184
-6.1489079,106.8164849,2024-11-25 09:41:29.600000+07:00,loc_2185
-6.1488991,106.8164828,2024-11-25 09:41:29.700000+07:00,loc_2186
-6.1488903,106.8164805,2024-11-25 09:41:29.799000+07:00,loc_2187
-6.1488816,106.8164783,2024-11-25 09:41:29.899000+07:00,loc_2188
-6.1488727,106.8164759,2024-11-25 09:41:30+07:00,loc_2189
-6.1488636,106.8164733,2024-11-25 09:41:30.100000+07:00,loc_2190
-6.1488545,106.8164709,2024-11-25 09:41:30.200000+07:00,loc_2191
-6.1488454,106.8164684,2024-11-25 09:41:30.299000+07:00,loc_2192
-6.148836,106.8164658,2024-11-25 09:41:30.399000+07:00,loc_2193
-6.1488269,106.8164634,2024-11-25 09:41:30.500000+07:00,loc_2194
-6.1488167,106.8164605,2024-11-25 09:41:30.600000+07:00,loc_2195
-6.1488075,106.8164579,2024-11-25 09:41:30.700000+07:00,loc_2196
-6.1487981,106.8164549,2024-11-25 09:41:30.799000+07:00,loc_2197
-6.1487886,106.816452,2024-11-25 09:41:30.899000+07:00,loc_2198
-6.1487783,106.8164499,2024-11-25 09:41:31+07:00,loc_2199
-6.1487681,106.8164473,2024-11-25 09:41:31.100000+07:00,loc_2200
-6.1487577,106.8164448,2024-11-25 09:41:31.200000+07:00,loc_2201
-6.1487475,106.8164423,2024-11-25 09:41:31.299000+07:00,loc_2202
-6.148737,106.8164397,2024-11-25 09:41:31.399000+07:00,loc_2203
-6.1487268,106.816437,2024-11-25 09:41:31.500000+07:00,loc_2204
-6.1487164,106.8164345,2024-11-25 09:41:31.600000+07:00,loc_2205
-6.1487058,106.8164321,2024-11-25 09:41:31.700000+07:00,loc_2206
-6.1486955,106.8164295,2024-11-25 09:41:31.799000+07:00,loc_2207
-6.1486849,106.8164267,2024-11-25 09:41:31.899000+07:00,loc_2208
-6.1486741,106.8164241,2024-11-25 09:41:32+07:00,loc_2209
-6.1486633,106.8164217,2024-11-25 09:41:32.100000+07:00,loc_2210
-6.1486525,106.8164192,2024-11-25 09:41:32.200000+07:00,loc_2211
-6.1486413,106.8164166,2024-11-25 09:41:32.299000+07:00,loc_2212
-6.1486303,106.8164143,2024-11-25 09:41:32.399000+07:00,loc_2213
-6.1486193,106.8164119,2024-11-25 09:41:32.500000+07:00,loc_2214
-6.1486083,106.8164096,2024-11-25 09:41:32.600000+07:00,loc_2215
-6.148597,106.8164071,2024-11-25 09:41:32.700000+07:00,loc_2216
-6.1485863,106.8164048,2024-11-25 09:41:32.799000+07:00,loc_2217
-6.1485751,106.8164025,2024-11-25 09:41:32.899000+07:00,loc_2218
-6.148564,106.8164001,2024-11-25 09:41:33+07:00,loc_2219
-6.148553,106.8163979,2024-11-25 09:41:33.100000+07:00,loc_2220
-6.1485417,106.8163955,2024-11-25 09:41:33.200000+07:00,loc_2221
-6.148531,106.8163933,2024-11-25 09:41:33.299000+07:00,loc_2222
-6.14852,106.816391,2024-11-25 09:41:33.399000+07:00,loc_2223
-6.1485091,106.8163889,2024-11-25 09:41:33.500000+07:00,loc_2224
-6.148498,106.8163866,2024-11-25 09:41:33.600000+07:00,loc_2225
-6.1484873,106.8163843,2024-11-25 09:41:33.700000+07:00,loc_2226
-6.1484765,106.8163824,2024-11-25 09:41:33.799000+07:00,loc_2227
-6.1484656,106.81638,2024-11-25 09:41:33.899000+07:00,loc_2228
-6.1484551,106.816378,2024-11-25 09:41:34+07:00,loc_2229
-6.1484444,106.8163759,2024-11-25 09:41:34.100000+07:00,loc_2230
-6.1484337,106.8163737,2024-11-25 09:41:34.200000+07:00,loc_2231
-6.1484231,106.8163716,2024-11-25 09:41:34.299000+07:00,loc_2232
-6.1484124,106.8163695,2024-11-25 09:41:34.399000+07:00,loc_2233
-6.1484018,106.8163672,2024-11-25 09:41:34.500000+07:00,loc_2234
-6.1483915,106.8163651,2024-11-25 09:41:34.600000+07:00,loc_2235
-6.1483807,106.816363,2024-11-25 09:41:34.700000+07:00,loc_2236
-6.1483703,106.8163607,2024-11-25 09:41:34.799000+07:00,loc_2237
-6.1483595,106.8163586,2024-11-25 09:41:34.899000+07:00,loc_2238
-6.1483487,106.8163564,2024-11-25 09:41:35+07:00,loc_2239
-6.148338,106.8163542,2024-11-25 09:41:35.100000+07:00,loc_2240
-6.1483272,106.8163521,2024-11-25 09:41:35.200000+07:00,loc_2241
-6.1483163,106.8163496,2024-11-25 09:41:35.299000+07:00,loc_2242
-6.1483056,106.8163474,2024-11-25 09:41:35.399000+07:00,loc_2243
-6.1482948,106.816345,2024-11-25 09:41:35.500000+07:00,loc_2244
-6.1482841,106.8163426,2024-11-25 09:41:35.600000+07:00,loc_2245
-6.1482735,106.81634,2024-11-25 09:41:35.700000+07:00,loc_2246
-6.1482626,106.8163374,2024-11-25 09:41:35.799000+07:00,loc_2247
-6.148252,106.8163349,2024-11-25 09:41:35.899000+07:00,loc_2248
-6.1482412,106.8163324,2024-11-25 09:41:36+07:00,loc_2249
-6.1482303,106.8163297,2024-11-25 09:41:36.100000+07:00,loc_2250
-6.1482196,106.8163271,2024-11-25 09:41:36.200000+07:00,loc_2251
-6.1482088,106.8163244,2024-11-25 09:41:36.299000+07:00,loc_2252
-6.1481977,106.8163216,2024-11-25 09:41:36.399000+07:00,loc_2253
-6.148187,106.816319,2024-11-25 09:41:36.500000+07:00,loc_2254
-6.148176,106.8163162,2024-11-25 09:41:36.600000+07:00,loc_2255
-6.148165,106.8163134,2024-11-25 09:41:36.700000+07:00,loc_2256
-6.1481541,106.8163109,2024-11-25 09:41:36.799000+07:00,loc_2257
-6.1481432,106.8163078,2024-11-25 09:41:36.899000+07:00,loc_2258
-6.1481324,106.8163053,2024-11-25 09:41:37+07:00,loc_2259
-6.1481214,106.8163026,2024-11-25 09:41:37.100000+07:00,loc_2260
-6.1481105,106.8163001,2024-11-25 09:41:37.200000+07:00,loc_2261
-6.1480995,106.8162973,2024-11-25 09:41:37.299000+07:00,loc_2262
-6.1480886,106.8162949,2024-11-25 09:41:37.399000+07:00,loc_2263
-6.1480776,106.8162921,2024-11-25 09:41:37.500000+07:00,loc_2264
-6.1480666,106.8162896,2024-11-25 09:41:37.600000+07:00,loc_2265
-6.1480554,106.8162869,2024-11-25 09:41:37.700000+07:00,loc_2266
-6.1480444,106.8162843,2024-11-25 09:41:37.799000+07:00,loc_2267
-6.1480336,106.8162818,2024-11-25 09:41:37.899000+07:00,loc_2268
-6.1480225,106.8162792,2024-11-25 09:41:38+07:00,loc_2269
-6.1480114,106.8162768,2024-11-25 09:41:38.100000+07:00,loc_2270
-6.1480006,106.816274,2024-11-25 09:41:38.200000+07:00,loc_2271
-6.1479898,106.8162716,2024-11-25 09:41:38.299000+07:00,loc_2272
-6.1479789,106.816269,2024-11-25 09:41:38.399000+07:00,loc_2273
-6.1479682,106.8162663,2024-11-25 09:41:38.500000+07:00,loc_2274
-6.1479574,106.8162638,2024-11-25 09:41:38.600000+07:00,loc_2275
-6.1479466,106.8162611,2024-11-25 09:41:38.700000+07:00,loc_2276
-6.1479361,106.8162585,2024-11-25 09:41:38.799000+07:00,loc_2277
-6.1479255,106.8162558,2024-11-25 09:41:38.899000+07:00,loc_2278
-6.1479149,106.8162531,2024-11-25 09:41:39+07:00,loc_2279
-6.1479047,106.8162505,2024-11-25 09:41:39.100000+07:00,loc_2280
-6.1478942,106.8162478,2024-11-25 09:41:39.200000+07:00,loc_2281
-6.1478837,106.8162452,2024-11-25 09:41:39.299000+07:00,loc_2282
-6.1478737,106.8162423,2024-11-25 09:41:39.399000+07:00,loc_2283
-6.1478633,106.8162396,2024-11-25 09:41:39.500000+07:00,loc_2284
-6.1478533,106.8162369,2024-11-25 09:41:39.600000+07:00,loc_2285
-6.1478431,106.816234,2024-11-25 09:41:39.700000+07:00,loc_2286
-6.1478331,106.8162314,2024-11-25 09:41:39.799000+07:00,loc_2287
-6.1478232,106.8162284,2024-11-25 09:41:39.899000+07:00,loc_2288
-6.1478132,106.8162258,2024-11-25 09:41:40+07:00,loc_2289
-6.1478034,106.816223,2024-11-25 09:41:40.100000+07:00,loc_2290
-6.1477938,106.8162202,2024-11-25 09:41:40.200000+07:00,loc_2291
-6.1477838,106.8162174,2024-11-25 09:41:40.299000+07:00,loc_2292
-6.1477739,106.8162148,2024-11-25 09:41:40.399000+07:00,loc_2293
-6.147764,106.816212,2024-11-25 09:41:40.500000+07:00,loc_2294
-6.1477543,106.8162093,2024-11-25 09:41:40.600000+07:00,loc_2295
-6.1477446,106.8162063,2024-11-25 09:41:40.700000+07:00,loc_2296
-6.1477348,106.8162039,2024-11-25 09:41:40.799000+07:00,loc_2297
-6.1477252,106.8162009,2024-11-25 09:41:40.899000+07:00,loc_2298
-6.1477156,106.8161983,2024-11-25 09:41:41+07:00,loc_2299
-6.147706,106.8161955,2024-11-25 09:41:41.100000+07:00,loc_2300
-6.1476966,106.8161928,2024-11-25 09:41:41.200000+07:00,loc_2301
-6.147687,106.8161901,2024-11-25 09:41:41.299000+07:00,loc_2302
-6.1476774,106.8161875,2024-11-25 09:41:41.399000+07:00,loc_2303
-6.147668,106.8161848,2024-11-25 09:41:41.500000+07:00,loc_2304
-6.1476585,106.8161822,2024-11-25 09:41:41.600000+07:00,loc_2305
-6.1476489,106.8161796,2024-11-25 09:41:41.700000+07:00,loc_2306
-6.1476395,106.816177,2024-11-25 09:41:41.799000+07:00,loc_2307
-6.1476301,106.8161744,2024-11-25 09:41:41.899000+07:00,loc_2308
-6.1476207,106.816172,2024-11-25 09:41:42+07:00,loc_2309
-6.1476115,106.8161693,2024-11-25 09:41:42.100000+07:00,loc_2310
-6.1476023,106.8161669,2024-11-25 09:41:42.200000+07:00,loc_2311
